name,lift,week,set,time,seconds_elapsed_Accelerometer,y_Accelerometer,y_Accelerometer_smooth_medium,y_Accelerometer_smooth_light,velocity_y
John,bench,2,1,2026-04-04 22:19:18.803261200+00:00,11.26526123046875,0.1840591430664062,0.4158358001708984,0.4076795005798342,0.0633491609582353
John,bench,2,1,2026-04-04 22:19:18.813261300+00:00,11.27526123046875,0.0639834403991699,0.4263577143351237,0.4816243743896486,0.0699374196942199
John,bench,2,1,2026-04-04 22:19:18.823261200+00:00,11.28526123046875,0.159214973449707,0.4358831087748209,0.5427776527404787,0.0772011691910077
John,bench,2,1,2026-04-04 22:19:18.833261300+00:00,11.29526123046875,0.4794659614562988,0.4370051129659016,0.6099160003662111,0.0851063768176783
John,bench,2,1,2026-04-04 22:19:18.843261200+00:00,11.30526123046875,0.4636282920837402,0.4458731015523274,0.6678299140930177,0.0936368457511116
John,bench,2,1,2026-04-04 22:19:18.853261300+00:00,11.31526123046875,0.6191468238830566,0.4497696622212728,0.7255792427062989,0.1027456308962453
John,bench,2,1,2026-04-04 22:19:18.863261200+00:00,11.32526123046875,0.5840682983398438,0.4495168940226237,0.7770818328857423,0.1124006756353426
John,bench,2,1,2026-04-04 22:19:18.873261300+00:00,11.33526123046875,1.0377721786499023,0.4468959363301595,0.8381298446655275,0.1226184733842379
John,bench,2,1,2026-04-04 22:19:18.883261200+00:00,11.34526123046875,0.9737768173217772,0.4530842590332031,0.8942464447021485,0.1334220941922134
John,bench,2,1,2026-04-04 22:19:18.893261300+00:00,11.35526123046875,1.4846925735473633,0.4610082944234212,0.9360212326049806,0.1447151719398861
John,bench,2,1,2026-04-04 22:19:18.903261200+00:00,11.36526123046875,1.706435203552246,0.4686393229166666,0.968367729187012,0.1563788561099831
John,bench,2,1,2026-04-04 22:19:18.913261300+00:00,11.37526123046875,1.547189235687256,0.4748898188273112,1.0032643127441407,0.168378755680776
John,bench,2,1,2026-04-04 22:19:18.923261200+00:00,11.38526123046875,1.5798454284667969,0.4720161946614583,1.0273356819152832,0.1806734950152101
John,bench,2,1,2026-04-04 22:19:18.933261300+00:00,11.39526123046875,1.7746620178222656,0.4732316207885742,1.0452364158630372,0.1931780948652388
John,bench,2,1,2026-04-04 22:19:18.943261200+00:00,11.40526123046875,1.3969192504882812,0.4749735196431477,1.0737064361572266,0.2059145484864772
John,bench,2,1,2026-04-04 22:19:18.953261300+00:00,11.41526123046875,1.599415302276611,0.4762839762369791,1.0996893310546876,0.2189232666836761
John,bench,2,1,2026-04-04 22:19:18.963261200+00:00,11.42526123046875,1.4688739776611328,0.4787446721394857,1.1113729667663577,0.2321203175339184
John,bench,2,1,2026-04-04 22:19:18.973261300+00:00,11.43526123046875,1.32525634765625,0.483089796702067,1.1237527465820314,0.2454376854617974
John,bench,2,1,2026-04-04 22:19:18.983261200+00:00,11.44526123046875,1.2266473770141602,0.4830475616455078,1.1245531654357912,0.2588209543830235
John,bench,2,1,2026-04-04 22:19:18.993261300+00:00,11.45526123046875,1.3134818077087402,0.4885130945841471,1.111848831176758,0.2721447037272233
